ArtifactID,DependencyID,TAG
opennlp:opennlp-tools,es.weso:acota-core,['#Other']
opennlp:tools,edu.umd:cloud9,['#Other']
openorb:openorb-orb,activeio:activeio,['#Data Transport']
openorb:openorb-orb-omg,activeio:activeio,['#Data Transport']
openorb:openorb-orb-tools,activeio:activeio,['#Data Transport']
openorb:openorb-tools,activeio:activeio,['#Data Transport']
opensaml.wso2:opensaml2,org.apache.stratos:org.apache.stratos.custom.handlers,['#Cloud Computing']
opensaml.wso2:opensaml2,org.apache.stratos:org.apache.stratos.custom.handlers.feature,['#Cloud Computing']
opensaml:opensaml,org.apache.cxf:cxf-bundle,['#Web Frameworks']
opensaml:opensaml,org.apache.cxf:cxf-bundle-minimal,['#Web Frameworks']
opensaml:opensaml,org.apache.rampart:rahas,['#Security']
opensaml:opensaml,org.apache.rampart:rampart,['#Security']
opensaml:opensaml,org.apache.rampart:rampart-core,['#Security']
opensaml:opensaml,org.apache.rampart:rampart-policy,['#Security']
opensaml:opensaml,org.apache.rampart:rampart-project,['#Security']
opensaml:opensaml,org.apache.rampart:rampart-trust,['#Security']
opensaml:opensaml,org.apache.servicemix.bundles:org.apache.servicemix.bundles.wss4j,"['#Programming Language Utilities', '#OSGi Libraries']"
opensaml:opensaml,org.apache.synapse:Apache-Synapse,['#Data Transport']
opensaml:opensaml,org.apache.synapse:synapse,['#Data Transport']
opensaml:opensaml,org.apache.synapse:synapse-core,['#Data Transport']
opensaml:opensaml,org.apache.synapse:synapse-extensions,['#Data Transport']
opensaml:opensaml,org.apache.synapse:synapse-handler,['#Data Transport']
opensaml:opensaml,org.apache.synapse:synapse-nhttp,['#Data Transport']
opensaml:opensaml,org.apache.synapse:synapse-samples,['#Data Transport']
opensaml:opensaml,org.apache.synapse:synapse-transports,['#Data Transport']
opensaml:opensaml,org.apache.synapse:synapse-war,['#Data Transport']
opensaml:opensaml,org.apache.ws.security:wss4j,['#Security']
opensaml:opensaml,org.jboss.jbossas:jboss-as-varia,['#Application and Server Management']
opensaml:opensaml,org.mule.transports:mule-transport-cxf,['#Data Transport']
opensaml:opensaml,org.objectweb.petals:petals-rampart,['#Web Frameworks']
opensaml:opensaml,org.ow2.orchestra.common:gwt-soapui,['#Business Intelligence and Process Management']
opensaml:opensaml,org.unitils.soapui:unitils-soapui,"['#Data Protocols', '#Clients', '#SOAP']"
opensaml:opensaml.osgi,org.mule.transports:mule-transport-cxf,['#Data Transport']
openstack4j-1.0.1-noservices-withdeps:openstack4j-1.0.1-noservices-withdeps,com.adaptc.mws.plugins:plugins-openstack,['#Build Tools']
opensymphony:quartz-all,org.apache.camel:camel-bundle,['#Enterprise Integration']
opensymphony:quartz-all,org.apache.camel:camel-quartz,['#Enterprise Integration']
opensymphony:quartz-all,org.chenillekit:chenillekit-quartz,['#Programming Language Utilities']
opensymphony:quartz-all,org.springframework:spring,['#Dependency Injection and Aspect-Oriented']
opensymphony:quartz-all,org.springframework:spring-context-support,['#Dependency Injection and Aspect-Oriented']
opensymphony:quartz-all,org.springframework:spring-support,['#Dependency Injection and Aspect-Oriented']
opensymphony:webwork2,nanocontainer:nanocontainer-nanowar,['#Dependency Injection and Aspect-Oriented']
opentick:opentick,com.espertech:esperio,['#Analytics']
or.hamcrest:hamcrest-library,uk.org.facetus:intt,['#MULTI-PROJECT']
oracle-ucm:oracle-ucm,org.ucmtwine:ucm-twine,['#Dependency Injection and Aspect-Oriented']
oracle.javacard:api_classic,com.klinec:jcardsim,['#Distributed Computing']
oracle.jdbc:ojdbc14,org.codehaus.grepo:grepo-procedure,['#Other']
oracle.kv:kvclient,com.impetus.client:kundera-oracle-nosql,"['#Data Management', '#Database', '#NoSQL Databases']"
oracle.kv:kvclient,com.impetus.kundera.client:kundera-oracle-nosql,"['#Data Management', '#Database Access', '#Persistence']"
oracle.kv:kvstore,com.impetus.client:kundera-oracle-nosql,"['#Data Management', '#Database', '#NoSQL Databases']"
oracle.kv:kvstore,com.impetus.kundera.client:kundera-oracle-nosql,"['#Data Management', '#Database Access', '#Persistence']"
oracle:aqapi13,org.mule.tests:mule-tests-oracle,['#Test and Quality Management']
oracle:aqapi13,org.mule.transports:mule-transport-oracleaq,['#Data Transport']
oracle:classes12,p6spy:p6spy,"['#Data Management', '#Database']"
oracle:classes12,subpersistence:subpersistence,"['#Data Management', '#Database Access', '#Persistence']"
oracle:classes12,subshell:subpersistence,"['#Data Management', '#Database Access', '#Persistence']"
oracle:jmscommon,org.mule.tests:mule-tests-oracle,['#Test and Quality Management']
oracle:jmscommon,org.mule.transports:mule-transport-oracleaq,['#Data Transport']
oracle:ojdbc14,de.viaboxx:dbmigrate-example,['#Other']
oracle:ojdbc14,no.antares:test.data-control,['#MULTI-PROJECT']
oracle:ojdbc14,org.mule.tests:mule-tests-oracle,['#Test and Quality Management']
oracle:ojdbc14,org.mule.transports:mule-transport-oracleaq,['#Data Transport']
oracle:ojdbc14_g,org.datanucleus:datanucleus-geospatial,"['#Data Management', '#Database Access', '#Persistence']"
oracle:ojdbc14_g,org.datanucleus:datanucleus-rdbms,"['#Data Management', '#Database Access', '#Persistence']"
oracle:ojdbc14_g,org.datanucleus:datanucleus-spatial,"['#Data Management', '#Database Access', '#Persistence']"
oracle:ojdbc14_g,org.datanucleus:datanucleus-xmltypeoracle,"['#Data Management', '#Database Access', '#Persistence']"
oracle:ojdbc5,com.mysema.querydsl:querydsl-sql,"['#Data Management', '#Database Access']"
oracle:ojdbc6,io.gumga:gumga-application,['#MULTI-PROJECT']
oracle:ojdbc6,net.urosk.mifss:mifss,['#File Utilities']
oracle:ojdbc6,org.bitbucket.risu8:springframework,['#MULTI-PROJECT']
oracle:ojdbc6,org.datanucleus:datanucleus-geospatial,"['#Data Management', '#Database Access', '#Persistence']"
oracle:oracle-connector-java,com.cottsoft:i-framework,['#Developer Tools']
oracle:oracle-jdbc,cz.datalite.zk-dl:SpringService,['#Web Frameworks']
oracle:oracle-jdbc,cz.datalite:SpringService,['#MULTI-PROJECT']
oracle:oracle-jdbc,cz.datalite:SpringService.zk-dl,['#MULTI-PROJECT']
oracle:oracle-jdbc,net.sourceforge.schemacrawler:schemacrawler-oracle,"['#Data Management', '#Database']"
oracle:oracle-jdbc,org.avaje.docker:docker-commands,['#Build Tools']
oracle:oracle-jdbc,org.avaje.ebeanorm:avaje-ebeanorm,"['#Data Management', '#Database Access', '#ORM Framework']"
oracle:oracle-jdbc5,com.butterfill:sql-runner,['#Other']
oracle:oracle-ojdbc14,org.liquibase.ext:liquibase-oracle,"['#Data Management', '#Database']"
oracle:sdoapi,com.mysema.querydsl:querydsl-sql,"['#Data Management', '#Database Access']"
oracle:sdoapi,com.querydsl:querydsl-sql,"['#Data Management', '#Database Access']"
oracle:sdoapi,com.querydsl:querydsl-sql-spatial,"['#Data Management', '#Database Access']"
oracle:sdoapi,org.datanucleus:datanucleus-geospatial,"['#Data Management', '#Database Access', '#Persistence']"
oracle:sdoapi,org.datanucleus:datanucleus-spatial,"['#Data Management', '#Database Access', '#Persistence']"
oracle:sdoutl,org.datanucleus:datanucleus-geospatial,"['#Data Management', '#Database Access', '#Persistence']"
oracle:sdoutl,org.datanucleus:datanucleus-spatial,"['#Data Management', '#Database Access', '#Persistence']"
oracle:xdb,org.datanucleus:datanucleus-rdbms,"['#Data Management', '#Database Access', '#Persistence']"
oracle:xdb,org.datanucleus:datanucleus-xmltypeoracle,"['#Data Management', '#Database Access', '#Persistence']"
oracle:xdb,org.mule.tests:mule-tests-oracle,['#Test and Quality Management']
oracle:xdb,org.mule.transports:mule-transport-oracleaq,['#Data Transport']
oracle:xmlparser,org.datanucleus:datanucleus-rdbms,"['#Data Management', '#Database Access', '#Persistence']"
oracle:xmlparser,org.datanucleus:datanucleus-xmltypeoracle,"['#Data Management', '#Database Access', '#Persistence']"
oracle:xmlparserv2-distilled,org.mule.tests:mule-tests-oracle,['#Test and Quality Management']
oracle:xmlparserv2-distilled,org.mule.transports:mule-transport-oracleaq,['#Data Transport']
orbeon:orbeon-xforms-filter,se.vgregion.tyck-till:tyck-till-core-bc-module-web,['#Other']
orbroker:orbroker,org.springmodules:spring-modules-orbroker,['#Dependency Injection and Aspect-Oriented']
orca.core:util,org.renci.ahab:libndl,['#Monitoring and Management']
orca.core:util,org.renci.ahab:libtransport,['#Monitoring and Management']
orca:ndl,org.renci.ahab:libndl,['#Monitoring and Management']
org.:carrot2,org.carrot2:carrot2-core,['#Search Engines']
org.HdrHistogram:HdrHistogram,org.latencyutils:LatencyUtils,['#Monitoring and Management']
org._10ne.gradle:rest-gradle-plugin,org.figurate:gradle-bundle-plugin,['#Build Tools']
org.abstractform:org.abstractform.binding.fluent,org.abstractform:org.abstractform.binding.eclipse,['#GUI']
org.abstractform:org.abstractform.binding.fluent,org.abstractform:org.abstractform.binding.vaadin,['#GUI']
org.abstractform:org.abstractform.binding.fluent,org.abstractform:org.abstractform.itest,['#GUI']
org.abstractform:org.abstractform.binding.fluent,org.abstractform:org.abstractform.sampleapp,['#GUI']
org.abstractform:org.eclipse.core.databinding,org.abstractform:org.abstractform.binding.eclipse,['#GUI']
org.abstractform:org.eclipse.core.databinding,org.abstractform:org.abstractform.itest,['#GUI']
org.abstractform:org.eclipse.core.databinding,org.abstractform:org.abstractform.sampleapp,['#GUI']
org.abstractform:org.eclipse.core.databinding.beans,org.abstractform:org.abstractform.binding.eclipse,['#GUI']
org.abstractform:org.eclipse.core.databinding.beans,org.abstractform:org.abstractform.itest,['#GUI']
org.abstractform:org.eclipse.core.databinding.beans,org.abstractform:org.abstractform.sampleapp,['#GUI']
org.abstractform:org.eclipse.core.databinding.observable,org.abstractform:org.abstractform.binding.eclipse,['#GUI']
org.abstractform:org.eclipse.core.databinding.observable,org.abstractform:org.abstractform.itest,['#GUI']
org.abstractform:org.eclipse.core.databinding.observable,org.abstractform:org.abstractform.sampleapp,['#GUI']
org.abstractform:org.eclipse.core.databinding.property,org.abstractform:org.abstractform.binding.eclipse,['#GUI']
org.abstractform:org.eclipse.core.databinding.property,org.abstractform:org.abstractform.itest,['#GUI']
org.abstractform:org.eclipse.core.databinding.property,org.abstractform:org.abstractform.sampleapp,['#GUI']
org.abstractform:org.eclipse.equinox.common,org.abstractform:org.abstractform.binding.eclipse,['#GUI']
org.abstractform:org.eclipse.equinox.common,org.abstractform:org.abstractform.itest,['#GUI']
org.abstractform:org.eclipse.equinox.common,org.abstractform:org.abstractform.sampleapp,['#GUI']
org.abstractform:org.eclipse.osgi,org.abstractform:org.abstractform.binding.eclipse,['#GUI']
org.abstractform:org.eclipse.osgi,org.abstractform:org.abstractform.itest,['#GUI']
org.abstractform:org.eclipse.osgi,org.abstractform:org.abstractform.sampleapp,['#GUI']
org.abstractj:libpam4j,org.apache.knox:gateway-provider-security-shiro,['#Data Protocols']
org.accidia:protoserver,org.accidia:echo,['#Other']
org.acegisecurity:acegi-security.osgi,org.mule.modules:mule-module-acegi,['#Data Protocols']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-api-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-api-model-shared-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-api-process-model-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-api-process-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-api-runtime-shared-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-api-task-model-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-api-task-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-bpmn-converter,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-bpmn-layout,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-bpmn-model,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-core,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-core-dependencies,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-engine,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-image-generator,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-json-converter,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-process-validation,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-root,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-app-process,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-boot-starter,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-conformance-set0,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-conformance-set1,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-conformance-set2,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-conformance-set3,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-conformance-set4,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-conformance-set5,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-conformance-signals,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-conformance-tests,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-conformance-util,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-conformance-variables,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-process-extensions,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-dependencies,org.activiti:activiti-spring-resource-loader,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-api-model-shared-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-api-process-model-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-api-process-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-api-runtime-shared-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-api-task-model-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-api-task-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-spring-boot-starter,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-spring-conformance-set0,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-spring-conformance-set1,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-spring-conformance-set2,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-spring-conformance-set3,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-spring-conformance-set4,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-spring-conformance-set5,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-spring-conformance-signals,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-spring-conformance-util,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared,org.activiti:activiti-spring-conformance-variables,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared-impl,org.activiti:activiti-api-process-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared-impl,org.activiti:activiti-api-runtime-shared-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-model-shared-impl,org.activiti:activiti-api-task-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-api-process-model-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-api-process-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-spring-boot-starter,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-spring-conformance-set0,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-spring-conformance-set1,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-spring-conformance-set2,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-spring-conformance-set3,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-spring-conformance-set4,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-spring-conformance-set5,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-spring-conformance-signals,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-spring-conformance-util,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model,org.activiti:activiti-spring-conformance-variables,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model-impl,org.activiti:activiti-api-process-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-model-impl,org.activiti:activiti-spring-boot-starter,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-runtime,org.activiti:activiti-api-process-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-runtime,org.activiti:activiti-spring-boot-starter,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-runtime,org.activiti:activiti-spring-conformance-set0,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-runtime,org.activiti:activiti-spring-conformance-set1,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-runtime,org.activiti:activiti-spring-conformance-set2,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-runtime,org.activiti:activiti-spring-conformance-set3,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-runtime,org.activiti:activiti-spring-conformance-set4,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-runtime,org.activiti:activiti-spring-conformance-set5,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-runtime,org.activiti:activiti-spring-conformance-signals,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-runtime,org.activiti:activiti-spring-conformance-util,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-process-runtime,org.activiti:activiti-spring-conformance-variables,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-api-process-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-api-runtime-shared-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-api-task-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-engine,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-spring,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-spring-boot-starter,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-spring-conformance-set0,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-spring-conformance-set1,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-spring-conformance-set2,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-spring-conformance-set3,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-spring-conformance-set4,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-spring-conformance-set5,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-spring-conformance-signals,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-spring-conformance-util,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-runtime-shared,org.activiti:activiti-spring-conformance-variables,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model,org.activiti:activiti-api-task-model-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model,org.activiti:activiti-api-task-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model,org.activiti:activiti-spring-conformance-set0,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model,org.activiti:activiti-spring-conformance-set1,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model,org.activiti:activiti-spring-conformance-set2,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model,org.activiti:activiti-spring-conformance-set3,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model,org.activiti:activiti-spring-conformance-set4,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model,org.activiti:activiti-spring-conformance-set5,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model,org.activiti:activiti-spring-conformance-signals,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model,org.activiti:activiti-spring-conformance-util,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model,org.activiti:activiti-spring-conformance-variables,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-model-impl,org.activiti:activiti-api-task-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-runtime,org.activiti:activiti-api-task-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-runtime,org.activiti:activiti-spring-conformance-set0,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-runtime,org.activiti:activiti-spring-conformance-set1,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-runtime,org.activiti:activiti-spring-conformance-set2,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-runtime,org.activiti:activiti-spring-conformance-set3,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-runtime,org.activiti:activiti-spring-conformance-set4,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-runtime,org.activiti:activiti-spring-conformance-set5,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-runtime,org.activiti:activiti-spring-conformance-signals,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-runtime,org.activiti:activiti-spring-conformance-util,['#Business Intelligence and Process Management']
org.activiti.api:activiti-api-task-runtime,org.activiti:activiti-spring-conformance-variables,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-api-impl,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-api-process-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-api-runtime-shared-impl,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-api-task-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-bpmn-converter,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-bpmn-layout,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-bpmn-model,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-core-dependencies,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-engine,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-image-generator,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-json-converter,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-process-validation,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-root,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-app-process,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-boot-starter,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-conformance-set0,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-conformance-set1,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-conformance-set2,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-conformance-set3,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-conformance-set4,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-conformance-set5,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-conformance-signals,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-conformance-tests,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-conformance-util,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-conformance-variables,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-process-extensions,['#Business Intelligence and Process Management']
org.activiti.build:activiti-parent,org.activiti:activiti-spring-resource-loader,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-common-util,org.activiti:activiti-api-task-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-common-util,org.activiti:activiti-spring-process-extensions,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-connector-model,org.activiti:activiti-api-process-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-connector-model,org.activiti:activiti-spring-process-extensions,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-api-impl,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-api-model-shared-impl,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-api-process-model-impl,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-api-process-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-api-runtime-shared-impl,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-api-task-model-impl,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-api-task-runtime-impl,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-bpmn-converter,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-bpmn-layout,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-bpmn-model,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-core,['#Business Intelligence and Process Management']
org.activiti.core.common:activiti-core-common-dependencies,org.activiti:activiti-core-dependencies,['#Business Intelligence and Process Management']
